outcome,bin,tau,beta,se,p,n,r2,ar2
exports_world_meur,binpre12_7,-10,9.34730356863399,124.90376563049,0.940345164088065,240,0.964321119238205,0.962924989121439
exports_world_meur,bint0,0,348.885335963962,120.382880740148,0.00375393980816684,240,0.964321119238205,0.962924989121439
exports_world_meur,binpost1_6,3,1216.62249052915,341.38026386383,0.000365477544831968,240,0.964321119238205,0.962924989121439
exports_world_meur,binpost7_12,9,1862.36787310014,202.325983377592,3.42344931350841e-20,240,0.964321119238205,0.962924989121439
exports_world_meur,binpost13_18,15,809.976546709936,184.384914290615,1.11870756502956e-05,240,0.964321119238205,0.962924989121439
exports_world_meur,binPre_Tail,,91.7303751932589,343.848694462895,0.789642091079736,240,0.964321119238205,0.962924989121439
exports_world_meur,binPost_Tail,,751.802570549304,202.276490055323,0.000201835793646421,240,0.964321119238205,0.962924989121439
hicp,binpre12_7,-10,0.129693022967978,0.219559991738855,0.55472469601335,240,0.876928171025638,0.87211231684838
hicp,bint0,0,2.08285755235555,0.199241676643004,1.40583877920387e-25,240,0.876928171025638,0.87211231684838
hicp,binpost1_6,3,3.70311580935348,0.531715274723976,3.29639159271391e-12,240,0.876928171025638,0.87211231684838
hicp,binpost7_12,9,3.43124545787978,0.822847713536236,3.04647571980448e-05,240,0.876928171025638,0.87211231684838
hicp,binpost13_18,15,4.35862659581371,0.32435697028344,3.63335745038533e-41,240,0.876928171025638,0.87211231684838
hicp,binPre_Tail,,-0.156072418582625,0.377477473859063,0.679268493068353,240,0.876928171025638,0.87211231684838
hicp,binPost_Tail,,2.80656877081366,0.335927444837994,6.56062498662954e-17,240,0.876928171025638,0.87211231684838
hicp_yoy,binpre12_7,-10,0.34186439130139,0.265191515606371,0.197355447819932,228,0.29000630661882,0.260694640378313
hicp_yoy,bint0,0,1.43866243774088,0.17514382711795,2.13623866404939e-16,228,0.29000630661882,0.260694640378313
hicp_yoy,binpost1_6,3,3.1299544095751,0.461002993433273,1.12565833781277e-11,228,0.29000630661882,0.260694640378313
hicp_yoy,binpost7_12,9,2.44964611856763,0.342817981303335,8.9592307444043e-13,228,0.29000630661882,0.260694640378313
