outcome,bin,tau,beta,se,p,n,r2,ar2
hicp_yoy,binpost7_12,9,2.11492491260738,0.321678085052767,4.87635772726138e-11,228,0.307766799926097,0.275866652457253
hicp_yoy,binpost13_18,15,-0.566193414830781,0.421828927531911,0.179519915713616,228,0.307766799926097,0.275866652457253
hicp_yoy,binPre_Tail,,0.626716204033948,0.320647554176356,0.050638224238384,228,0.307766799926097,0.275866652457253
hicp_yoy,binPost_Tail,,-0.303156876748521,0.483936529797261,0.531026817636168,228,0.307766799926097,0.275866652457253
imports_world_meur,binpre12_7,-10,-454.987145824548,105.084191501983,1.49286018860305e-05,240,0.955587401267397,0.95364798647558
imports_world_meur,bint0,0,948.115666775713,153.949650156639,7.33867689228963e-10,240,0.955587401267397,0.95364798647558
imports_world_meur,binpost1_6,3,1759.47705899459,204.729955668435,8.38937010899779e-18,240,0.955587401267397,0.95364798647558
imports_world_meur,binpost7_12,9,1676.08837287743,328.375932760103,3.32239935368921e-07,240,0.955587401267397,0.95364798647558
imports_world_meur,binpost13_18,15,897.20680355652,138.965859104043,1.07286026706441e-10,240,0.955587401267397,0.95364798647558
imports_world_meur,binPre_Tail,,-1312.67445560297,131.330985455024,1.60025607099487e-23,240,0.955587401267397,0.95364798647558
imports_world_meur,binPost_Tail,,445.261141071244,124.480881102458,0.000347634607418657,240,0.955587401267397,0.95364798647558
log_exp,binpre12_7,-10,-0.00630476696099703,0.0138571209637109,0.649120820460612,240,0.530170359892086,0.509653781721435
log_exp,bint0,0,0.0240948509867385,0.0230328669916814,0.29551148146038,240,0.530170359892086,0.509653781721435
log_exp,binpost1_6,3,0.0424213970350143,0.0126947328286538,0.000832809854114782,240,0.530170359892086,0.509653781721435
log_exp,binpost7_12,9,0.0928174941723096,0.0138047764721986,1.77315247111537e-11,240,0.530170359892086,0.509653781721435
log_exp,binpost13_18,15,0.0977498044329717,0.0192769342304673,3.96111672828198e-07,240,0.530170359892086,0.509653781721435
log_exp,binPre_Tail,,-0.0560626859292325,0.02001058344839,0.00508417251621532,240,0.530170359892086,0.509653781721435
log_exp,binPost_Tail,,0.153890638669159,0.0216637361578208,1.2154334947201e-12,240,0.530170359892086,0.509653781721435
log_imp,binpre12_7,-10,-0.0216267901709263,0.01687260343195,0.199923480930085,240,0.526232207143788,0.505543657237403
log_imp,bint0,0,0.0140655102615623,0.0260763923092147,0.589613414148491,240,0.526232207143788,0.505543657237403
log_imp,binpost1_6,3,0.0485232596510017,0.0181054318064212,0.00736136279877297,240,0.526232207143788,0.505543657237403
log_imp,binpost7_12,9,0.0684896250552273,0.0206115991628591,0.000890970370967527,240,0.526232207143788,0.505543657237403
log_imp,binpost13_18,15,0.0995366106397552,0.0225405734276434,1.00596928052582e-05,240,0.526232207143788,0.505543657237403
log_imp,binPre_Tail,,-0.0892106040709903,0.0239772706921458,0.000198724725163329,240,0.526232207143788,0.505543657237403
log_imp,binPost_Tail,,0.114925001372905,0.0261812764241969,1.13565923462825e-05,240,0.526232207143788,0.505543657237403
unemp_rate,binpre12_7,-10,0.394302345748076,0.196483536048081,0.044771404393138,240,0.706834804892293,0.694032831306804
unemp_rate,bint0,0,-0.7874034149836,0.41675603189819,0.0588432089117249,240,0.706834804892293,0.694032831306804
unemp_rate,binpost1_6,3,-0.132621876601984,0.187212695423161,0.478695555496396,240,0.706834804892293,0.694032831306804
unemp_rate,binpost7_12,9,-0.0915355287145218,0.196150991051719,0.640744220295152,240,0.706834804892293,0.694032831306804
unemp_rate,binpost13_18,15,-0.445128634899549,0.326541171822617,0.172831346484258,240,0.706834804892293,0.694032831306804
unemp_rate,binPre_Tail,,0.132221767694771,0.321480443912313,0.680859728181655,240,0.706834804892293,0.694032831306804
unemp_rate,binPost_Tail,,-0.405983047013827,0.394392521245849,0.303297244813029,240,0.706834804892293,0.694032831306804
