outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
imports_world_meur,10,1079.6,,,10,0.985100398432583,0.9106023905955,0.875669158987394
imports_world_meur,11,699.099999999998,,,11,0.985100398432583,0.9106023905955,0.875669158987394
imports_world_meur,12,1004,,,12,0.985100398432583,0.9106023905955,0.875669158987394
imports_world_meur,Post_Tail,803.716666666666,212.984486451798,0.000160913500432191,999,0.985100398432583,0.9106023905955,0.875669158987394
exports_world_meur,-12,-1316.09999999999,,,-12,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-11,-1050.5,,,-11,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-10,-615.800000000001,,,-10,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-9,-532.399999999999,,,-9,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-8,-1118.2,,,-8,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-7,-1071.5,2.31011885262325e-13,0,-7,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-6,-1022.9,,,-6,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-5,-1000.1,2.31011885262325e-13,0,-5,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-4,-958.199999999999,,,-4,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-3,-427,1.15505942631162e-13,0,-3,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-2,-836.100000000002,1.63350070603678e-13,0,-2,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,-1,0,0,1,-1,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,0,-209.099999999999,,,0,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,1,3.00000000000227,1.15505942631162e-13,0,1,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,2,171.399999999999,,,2,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,3,425.999999999999,,,3,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,4,1318.4,,,4,0.995068843318238,0.970413059909426,0.970023254314447
