outcome,bin,tau,beta,se,p,n,r2,ar2
exports_world_meur,binpre12_7,-10,478.639714285714,238.677024495348,0.0449217297133295,31,0.831238334202941,0.789047917753677
exports_world_meur,bint0,0,-965.160666666666,175.602588154086,3.87890552172219e-08,31,0.831238334202941,0.789047917753677
exports_world_meur,binpost1_6,3,-753.288000000001,240.191392907403,0.00171153040837114,31,0.831238334202941,0.789047917753677
exports_world_meur,binpost7_12,9,-548.494380952382,389.542128895877,0.159116579406414,31,0.831238334202941,0.789047917753677
exports_world_meur,binpost13_18,15,-190.484095238097,556.605528102531,0.732181885706203,31,0.831238334202941,0.789047917753677
hicp,binpre12_7,-10,0.161466666666662,0.502978923818512,0.74819467329914,31,0.541182554875135,0.426478193593919
hicp,bint0,0,0.307200000000003,0.376257048576678,0.414235314204946,31,0.541182554875135,0.426478193593919
hicp,binpost1_6,3,0.982733333333337,0.513459778768973,0.0556272939489637,31,0.541182554875135,0.426478193593919
hicp,binpost7_12,9,0.972933333333343,0.805175725898903,0.226913024116157,31,0.541182554875135,0.426478193593919
hicp,binpost13_18,15,2.33313333333334,1.22832875354967,0.0575070157557764,31,0.541182554875135,0.426478193593919
hicp_yoy,binpre12_7,-10,1.41769168343195,0.937523174698221,0.130491362913669,31,0.865942618057997,0.832428272572496
hicp_yoy,bint0,0,-2.0465815746542,0.514519186092241,6.95972521167015e-05,31,0.865942618057997,0.832428272572496
hicp_yoy,binpost1_6,3,-0.647476031021125,0.795251533056646,0.415543182434118,31,0.865942618057997,0.832428272572496
hicp_yoy,binpost7_12,9,0.458092140239717,1.46136593753825,0.753924773975077,31,0.865942618057997,0.832428272572496
hicp_yoy,binpost13_18,15,1.61107499294981,2.08814844163953,0.440391194488579,31,0.865942618057997,0.832428272572496
imports_world_meur,binpre12_7,-10,302.038476190477,113.13603152939,0.00759206176117343,31,0.903532533674953,0.879415667093692
imports_world_meur,bint0,0,-1050.49466666667,104.823511287686,1.22558298691497e-23,31,0.903532533674953,0.879415667093692
imports_world_meur,binpost1_6,3,-893.522666666667,152.178187319039,4.31725116453223e-09,31,0.903532533674953,0.879415667093692
imports_world_meur,binpost7_12,9,-674.12780952381,267.593327255659,0.0117613461253152,31,0.903532533674953,0.879415667093692
imports_world_meur,binpost13_18,15,-245.532952380952,357.771207684365,0.492533513312832,31,0.903532533674953,0.879415667093692
log_exp,binpre12_7,-10,0.0406701559750213,0.0208500814570233,0.0511047209619813,31,0.290103109032462,0.112628886290577
log_exp,bint0,0,-0.0271666269657728,0.0134915179095268,0.0440507169819021,31,0.290103109032462,0.112628886290577
log_exp,binpost1_6,3,-0.00621458991592654,0.0281938404116113,0.825541208814529,31,0.290103109032462,0.112628886290577
log_exp,binpost7_12,9,-0.0415765133250844,0.0376363519887661,0.269293803835901,31,0.290103109032462,0.112628886290577
log_exp,binpost13_18,15,-0.0514194192929644,0.0554464748872415,0.3537342564718,31,0.290103109032462,0.112628886290577
log_imp,binpre12_7,-10,0.000385585590243367,0.0209573612639817,0.985320888961341,31,0.34368834408272,0.1796104301034
log_imp,bint0,0,-0.0842104362370428,0.0211919632120219,7.0765638083633e-05,31,0.34368834408272,0.1796104301034
log_imp,binpost1_6,3,-0.0014930299695989,0.0343330907079688,0.965313632439178,31,0.34368834408272,0.1796104301034
log_imp,binpost7_12,9,0.00372231508540731,0.04844164868516,0.938749863740531,31,0.34368834408272,0.1796104301034
log_imp,binpost13_18,15,0.0146442439483201,0.0680997973871754,0.829735405301445,31,0.34368834408272,0.1796104301034
unemp_rate,binpre12_7,-10,-1.52028571428572,0.557021883859326,0.00634669011133915,31,0.889683126847122,0.862103908558902
unemp_rate,bint0,0,0.232666666666668,0.275462442814995,0.398311728831905,31,0.889683126847122,0.862103908558902
unemp_rate,binpost1_6,3,-0.00133333333333113,0.44248574859164,0.997595754271117,31,0.889683126847122,0.862103908558902
unemp_rate,binpost7_12,9,-0.747714285714282,0.927721053142196,0.420260800797259,31,0.889683126847122,0.862103908558902
unemp_rate,binpost13_18,15,-1.44409523809523,1.23547488776038,0.242460674204068,31,0.889683126847122,0.862103908558902
