outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
hicp_yoy,17,-0.901790535488365,0.0848787234185771,2.29337494018294e-26,17,0.222753956412887,0.0905420005449754,0.633074304794585
hicp_yoy,18,-0.737995985989581,0.0895942080517732,1.76442662422757e-16,18,0.222753956412887,0.0905420005449754,0.633074304794585
hicp_yoy,Post_Tail,0.856891896276417,0.582432429365697,0.14122900403278,999,0.222753956412887,0.0905420005449754,0.633074304794585
unemp_rate,Pre_Tail,-0.648968310735992,0.352538418826099,0.0656443905023366,-999,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-12,0.777183888603894,0.0461672867110768,1.37301359820751e-63,-12,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-11,0.861076262367173,0.041970260647553,1.53860181573159e-93,-11,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-10,0.744968636130449,0.0377732345818511,1.39239928489401e-86,-10,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-9,0.328861009893726,0.0335762085188665,1.18924936419703e-22,-9,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-8,0.712753383657004,0.0293791824557879,5.12445652401787e-130,-8,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-7,0.696645757420284,0.0251821563892395,1.88020454986188e-168,-7,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-6,0.48053813118356,0.0209851303279909,4.75592005756732e-116,-6,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-5,0.764430504946835,0.0167881042610295,0,-5,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-4,0.848322878710116,0.0125910781998298,0,-4,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-3,0.432215252473393,0.00839405213366719,0,-3,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-2,0.316107626236669,0.00419702605611623,0,-2,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,-1,0,0,1,-1,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,0,-0.0161076262367754,0.004197026080799,0.000124107866449979,0,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,1,-0.1322152524735,0.00839405214130393,6.75353822031678e-56,1,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,2,0.0516771212897783,0.0125910781986862,4.05602364694039e-05,2,0.647659072954128,0.591216108912799,3.43363675161639e-06
