outcome,bin,tau,beta,se,p,n,r2,ar2
exports_world_meur,binpre12_7,-10,229.344022769077,100.094519496003,0.0219475409451387,240,0.962484945528058,0.960846733542384
exports_world_meur,bint0,0,-393.609460358123,254.824193075312,0.122435436849911,240,0.962484945528058,0.960846733542384
exports_world_meur,binpost1_6,3,-1090.43583707016,215.196577180549,4.03791421922532e-07,240,0.962484945528058,0.960846733542384
exports_world_meur,binpost7_12,9,213.220525824941,188.706646283179,0.258516384942362,240,0.962484945528058,0.960846733542384
exports_world_meur,binpost13_18,15,69.0685178433132,166.075712788229,0.677493627333802,240,0.962484945528058,0.960846733542384
exports_world_meur,binPre_Tail,,-536.213413650811,204.052456318733,0.00859336176132718,240,0.962484945528058,0.960846733542384
exports_world_meur,binPost_Tail,,1431.43992850932,316.545451709601,6.1238496688661e-06,240,0.962484945528058,0.960846733542384
hicp,binpre12_7,-10,-0.30161656356015,0.276595744339056,0.275510614794438,240,0.824652109631813,0.816994996515299
hicp,bint0,0,0.284060518886256,0.536978582476844,0.596806937133325,240,0.824652109631813,0.816994996515299
hicp,binpost1_6,3,1.34000029271537,0.434608650813418,0.00204763879914626,240,0.824652109631813,0.816994996515299
hicp,binpost7_12,9,1.51050618421826,0.300451022569892,4.97013198092953e-07,240,0.824652109631813,0.816994996515299
hicp,binpost13_18,15,1.8036370222298,0.277234267496171,7.72692599269294e-11,240,0.824652109631813,0.816994996515299
hicp,binPre_Tail,,-0.103768695937805,0.453031352112856,0.818826855406692,240,0.824652109631813,0.816994996515299
hicp,binPost_Tail,,5.99812679307134,0.931377917610909,1.19428713986892e-10,240,0.824652109631813,0.816994996515299
hicp_yoy,binpre12_7,-10,-0.238316906417632,0.169517444949237,0.159767258242232,228,0.216233659824392,0.180115395300171
hicp_yoy,bint0,0,0.683762407049602,0.645450259996781,0.289437114958589,228,0.216233659824392,0.180115395300171
hicp_yoy,binpost1_6,3,1.37751745157561,0.346027953288864,6.86424987318267e-05,228,0.216233659824392,0.180115395300171
hicp_yoy,binpost7_12,9,0.875431846576911,0.243211884226961,0.000318876671692598,228,0.216233659824392,0.180115395300171
hicp_yoy,binpost13_18,15,-0.00277456227078367,0.366713349327265,0.993963243274681,228,0.216233659824392,0.180115395300171
hicp_yoy,binPre_Tail,,0.494006707326309,0.547051130133277,0.36650694118778,228,0.216233659824392,0.180115395300171
hicp_yoy,binPost_Tail,,1.18880255111798,0.709594173847748,0.0938700154065141,228,0.216233659824392,0.180115395300171
imports_world_meur,binpre12_7,-10,-7.62570993856938,74.367779394588,0.918327660901875,240,0.946148818275498,0.943797238287529
imports_world_meur,bint0,0,-17.344296532682,266.72541037404,0.948152672190618,240,0.946148818275498,0.943797238287529
imports_world_meur,binpost1_6,3,-657.295240801779,96.1634971499812,8.18995806745832e-12,240,0.946148818275498,0.943797238287529
imports_world_meur,binpost7_12,9,181.32046992259,132.523715198371,0.171245885873153,240,0.946148818275498,0.943797238287529
imports_world_meur,binpost13_18,15,758.184808192833,134.734544620465,1.83106503333974e-08,240,0.946148818275498,0.943797238287529
imports_world_meur,binPre_Tail,,-408.710890488357,212.362982207195,0.0542811321546241,240,0.946148818275498,0.943797238287529
imports_world_meur,binPost_Tail,,2070.93324175272,349.343819330417,3.06523176202186e-09,240,0.946148818275498,0.943797238287529
log_exp,binpre12_7,-10,0.0103311167608718,0.01161918461889,0.37392622760069,240,0.556720674715327,0.537363498938704
log_exp,bint0,0,0.153833569947592,0.0197002397201166,5.77736828630192e-15,240,0.556720674715327,0.537363498938704
log_exp,binpost1_6,3,0.0635999367865167,0.0462378205933206,0.168977728237937,240,0.556720674715327,0.537363498938704
log_exp,binpost7_12,9,0.0464193317132135,0.0164084481386479,0.00466951934380172,240,0.556720674715327,0.537363498938704
log_exp,binpost13_18,15,0.0668944976544567,0.00963082358083417,3.76121444885601e-12,240,0.556720674715327,0.537363498938704
log_exp,binPre_Tail,,-0.040989544710016,0.0212963285220923,0.0542639545667236,240,0.556720674715327,0.537363498938704
log_exp,binPost_Tail,,0.118666429120213,0.0206078843736332,8.4964070355029e-09,240,0.556720674715327,0.537363498938704
log_imp,binpre12_7,-10,-0.016185345190589,0.00665008941710667,0.0149390290130131,240,0.563627295628549,0.544571719018442
log_imp,bint0,0,0.124694523188095,0.0201401851875928,5.96588383959428e-10,240,0.563627295628549,0.544571719018442
log_imp,binpost1_6,3,0.0966992944253568,0.0452937841612803,0.0327663030735418,240,0.563627295628549,0.544571719018442
log_imp,binpost7_12,9,0.0591890684769869,0.00810624095983142,2.84224956458895e-13,240,0.563627295628549,0.544571719018442
log_imp,binpost13_18,15,0.0976003970203507,0.0133963865904898,3.20298069278098e-13,240,0.563627295628549,0.544571719018442
log_imp,binPre_Tail,,-0.0234150209243338,0.0197175689511897,0.235022303697973,240,0.563627295628549,0.544571719018442
log_imp,binPost_Tail,,0.152940168920317,0.0202186163367941,3.89886219783861e-14,240,0.563627295628549,0.544571719018442
unemp_rate,binpre12_7,-10,0.321845493293181,0.198444470326569,0.10483727288863,240,0.761878056499257,0.75147971835512
unemp_rate,bint0,0,-1.98053738715252,0.700327902580019,0.00468377009206712,240,0.761878056499257,0.75147971835512
unemp_rate,binpost1_6,3,-1.07525797256704,0.232546871194386,3.76712605729972e-06,240,0.761878056499257,0.75147971835512
unemp_rate,binpost7_12,9,-0.886471721934188,0.23003583192541,0.000116382032506652,240,0.761878056499257,0.75147971835512
unemp_rate,binpost13_18,15,-1.13252145592782,0.24024836214331,2.42946951511414e-06,240,0.761878056499257,0.75147971835512
unemp_rate,binPre_Tail,,-1.99711133475481,0.434172202173793,4.22868524968394e-06,240,0.761878056499257,0.75147971835512
unemp_rate,binPost_Tail,,-1.7993897117669,0.358528020247239,5.19882395823477e-07,240,0.761878056499257,0.75147971835512
