term,estimate,std.error,statistic,p.value,conf.low,conf.high,outcome
rel::-22:treated,1.19999999999972,,,,,,unemp_rate
rel::-21:treated,1.49999999999972,,,,,,unemp_rate
rel::-20:treated,1.59999999999971,,,,,,unemp_rate
rel::-19:treated,1.59999999999972,,,,,,unemp_rate
rel::-18:treated,2.09999999999973,,,,,,unemp_rate
rel::-17:treated,2.29999999999971,,,,,,unemp_rate
rel::-16:treated,1.79999999999973,,,,,,unemp_rate
rel::-15:treated,1.59999999999972,,,,,,unemp_rate
rel::-14:treated,1.59999999999972,,,,,,unemp_rate
rel::-13:treated,1.19999999999973,,,,,,unemp_rate
rel::-12:treated,1.49999999999973,,,,,,unemp_rate
rel::-11:treated,1.49999999999973,,,,,,unemp_rate
rel::-10:treated,1.39999999999973,,,,,,unemp_rate
rel::-9:treated,1.59999999999973,,,,,,unemp_rate
rel::-8:treated,1.79999999999973,,,,,,unemp_rate
rel::-7:treated,0.99999999999973,,,,,,unemp_rate
rel::-6:treated,0.79999999999973,,,,,,unemp_rate
rel::-5:treated,0.599999999999724,,,,,,unemp_rate
rel::-4:treated,0.0999999999997216,,,,,,unemp_rate
rel::-3:treated,0.199999999999712,,,,,,unemp_rate
rel::-2:treated,0.199999999999712,,,,,,unemp_rate
rel::-60:treated,-0.0898887743723645,,,,,,ln_imp
rel::-59:treated,-0.133882858876712,,,,,,ln_imp
rel::-58:treated,-0.165094382959373,,,,,,ln_imp
rel::-57:treated,-0.178531813592667,,,,,,ln_imp
rel::-56:treated,-0.239323522941627,,,,,,ln_imp
rel::-55:treated,-0.173115856525823,,,,,,ln_imp
rel::-54:treated,-0.19326027511841,,,,,,ln_imp
rel::-53:treated,-0.213750689898739,,,,,,ln_imp
rel::-52:treated,-0.180204943454113,,,,,,ln_imp
rel::-51:treated,-0.176438526544379,,,,,,ln_imp
rel::-50:treated,-0.198303520538617,,,,,,ln_imp
rel::-49:treated,-0.213545213485358,,,,,,ln_imp
rel::-48:treated,-0.111420439170238,,,,,,ln_imp
rel::-47:treated,-0.134239127142112,,,,,,ln_imp
rel::-46:treated,-0.0854702394988108,,,,,,ln_imp
rel::-45:treated,-0.152587287909787,,,,,,ln_imp
rel::-44:treated,-0.128612335871743,,,,,,ln_imp
rel::-43:treated,-0.133623462697974,,,,,,ln_imp
rel::-42:treated,-0.121481129308663,,,,,,ln_imp
rel::-41:treated,-0.215547026480838,,,,,,ln_imp
rel::-40:treated,-0.155070941297494,,,,,,ln_imp
rel::-39:treated,-0.122002675331813,,,,,,ln_imp
rel::-38:treated,-0.145768969199666,,,,,,ln_imp
rel::-37:treated,0.0269090515046379,,,,,,ln_imp
rel::-36:treated,-0.0760324498049485,,,,,,ln_imp
rel::-35:treated,-0.0797234245104277,,,,,,ln_imp
rel::-34:treated,-0.0985879619062781,,,,,,ln_imp
rel::-33:treated,-0.0920743727594685,,,,,,ln_imp
rel::-32:treated,-0.0966776707424095,,,,,,ln_imp
rel::-31:treated,-0.0595878616685871,,,,,,ln_imp
rel::-30:treated,-0.0784200272284297,,,,,,ln_imp
rel::-29:treated,-0.00654944350149721,,,,,,ln_imp
rel::-28:treated,0.00179680958490514,,,,,,ln_imp
rel::-27:treated,-0.0293458386146822,,,,,,ln_imp
rel::-26:treated,-0.0250320986044573,,,,,,ln_imp
rel::-25:treated,-0.0429311612166528,,,,,,ln_imp
rel::-24:treated,-0.0427876754654773,,,,,,ln_imp
rel::-23:treated,-0.0181226370780196,,,,,,ln_imp
rel::-22:treated,0.000379248102046807,,,,,,ln_imp
rel::-21:treated,-0.0154012160613701,,,,,,ln_imp
rel::-20:treated,0.0465426747750405,,,,,,ln_imp
rel::-19:treated,0.00149769433271534,,,,,,ln_imp
rel::-18:treated,-0.00358811233155316,,,,,,ln_imp
rel::-17:treated,0.00243438929824475,,,,,,ln_imp
rel::-16:treated,-0.0501206606617582,,,,,,ln_imp
rel::-15:treated,-0.00300691904460499,,,,,,ln_imp
rel::-14:treated,0.0359670755529888,,,,,,ln_imp
rel::-13:treated,0.0273695986078998,,,,,,ln_imp
rel::-12:treated,0.00861487133954047,,,,,,ln_imp
rel::-11:treated,0.00828080562997822,,,,,,ln_imp
rel::-10:treated,0.014006123462104,,,,,,ln_imp
rel::-9:treated,0.0204120651551248,,,,,,ln_imp
rel::-8:treated,0.00526873532327723,,,,,,ln_imp
rel::-7:treated,0.0501058153868186,,,,,,ln_imp
rel::-6:treated,0.0510583020949974,,,,,,ln_imp
rel::-5:treated,0.0408581878292939,,,,,,ln_imp
rel::-4:treated,0.0593835224283612,,,,,,ln_imp
rel::-3:treated,-0.00803652325567777,,,,,,ln_imp
rel::-2:treated,-0.00606633610295533,,,,,,ln_imp
rel::-60:treated,-0.0430080096793929,,,,,,ln_exp
rel::-59:treated,-0.119168710080952,,,,,,ln_exp
rel::-58:treated,-0.126918847353254,,,,,,ln_exp
rel::-57:treated,-0.148391380472861,,,,,,ln_exp
rel::-56:treated,-0.172003244628873,,,,,,ln_exp
rel::-55:treated,-0.216488762946039,,,,,,ln_exp
rel::-54:treated,-0.223825068692156,,,,,,ln_exp
rel::-53:treated,-0.21888745409353,,,,,,ln_exp
rel::-52:treated,-0.180995512113116,,,,,,ln_exp
rel::-51:treated,-0.172894444903773,,,,,,ln_exp
rel::-50:treated,-0.207041869633985,,,,,,ln_exp
rel::-49:treated,-0.250071978069156,,,,,,ln_exp
rel::-48:treated,-0.184664330803341,,,,,,ln_exp
rel::-47:treated,-0.183141922139494,,,,,,ln_exp
rel::-46:treated,-0.18878429502594,,,,,,ln_exp
rel::-45:treated,-0.182976333225757,,,,,,ln_exp
rel::-44:treated,-0.181338694277547,,,,,,ln_exp
rel::-43:treated,-0.163934252409283,,,,,,ln_exp
rel::-42:treated,-0.14940343342379,,,,,,ln_exp
rel::-41:treated,-0.172375471900259,,,,,,ln_exp
rel::-40:treated,-0.131412241186906,,,,,,ln_exp
rel::-39:treated,-0.156121230188348,,,,,,ln_exp
rel::-38:treated,-0.131663646657631,,,,,,ln_exp
rel::-37:treated,-0.138564515995345,,,,,,ln_exp
rel::-36:treated,-0.169001817787708,,,,,,ln_exp
rel::-35:treated,-0.155247209470099,,,,,,ln_exp
rel::-34:treated,-0.111387336041014,,,,,,ln_exp
rel::-33:treated,-0.136052510335168,,,,,,ln_exp
rel::-32:treated,-0.119579773542355,,,,,,ln_exp
rel::-31:treated,-0.075746925233169,,,,,,ln_exp
rel::-30:treated,-0.0766406150588692,,,,,,ln_exp
rel::-29:treated,-0.0174592474472372,,,,,,ln_exp
rel::-28:treated,-0.0404928289667252,,,,,,ln_exp
rel::-27:treated,-0.038123774798038,,,,,,ln_exp
rel::-26:treated,-0.0566602332411323,,,,,,ln_exp
rel::-25:treated,-0.0545060029150085,,,,,,ln_exp
rel::-24:treated,0.00758222924806456,,,,,,ln_exp
rel::-23:treated,-0.0436894569658789,,,,,,ln_exp
rel::-22:treated,-0.00516898247752326,,,,,,ln_exp
rel::-21:treated,-0.00841834673001271,,,,,,ln_exp
rel::-20:treated,0.028315792559128,,,,,,ln_exp
rel::-19:treated,-0.023313219916988,,,,,,ln_exp
rel::-18:treated,0.00412596182554675,,,,,,ln_exp
rel::-17:treated,-0.0310949341580042,,,,,,ln_exp
rel::-16:treated,-0.0517744235194017,,,,,,ln_exp
rel::-15:treated,0.0045398392819704,,,,,,ln_exp
rel::-14:treated,0.00299958206683434,,,,,,ln_exp
rel::-13:treated,0.00049103513551961,,,,,,ln_exp
rel::-12:treated,-0.00206327411941744,,,,,,ln_exp
rel::-11:treated,0.0109818929767369,,,,,,ln_exp
rel::-10:treated,-0.0224423739888469,,,,,,ln_exp
rel::-9:treated,-0.0107680461951925,,,,,,ln_exp
rel::-8:treated,0.00340604134445091,,,,,,ln_exp
rel::-7:treated,0.012435840848253,,,,,,ln_exp
rel::-6:treated,2.67743190497799e-05,,,,,,ln_exp
rel::-5:treated,0.042131269539073,,,,,,ln_exp
rel::-4:treated,0.0571534578617641,,,,,,ln_exp
rel::-3:treated,0.0524866663197516,,,,,,ln_exp
rel::-2:treated,0.000206273416109792,,,,,,ln_exp
rel::-60:treated,-1.63999999999999,,,,,,hicp
rel::-59:treated,-1.21999999999999,,,,,,hicp
rel::-58:treated,-1.13999999999999,,,,,,hicp
rel::-57:treated,-1.24,,,,,,hicp
rel::-56:treated,-1.37,,,,,,hicp
rel::-55:treated,-1.41999999999999,,,,,,hicp
rel::-54:treated,-1.48,,,,,,hicp
rel::-53:treated,-1.57,,,,,,hicp
rel::-52:treated,-0.849999999999987,,,,,,hicp
rel::-51:treated,-1.12,,,,,,hicp
rel::-50:treated,-1.14000000000001,,,,,,hicp
rel::-49:treated,-1.13999999999999,,,,,,hicp
rel::-48:treated,-0.30999999999999,,,,,,hicp
rel::-47:treated,-0.199999999999994,,,,,,hicp
rel::-46:treated,-0.229999999999997,,,,,,hicp
rel::-45:treated,-0.249999999999987,,,,,,hicp
rel::-44:treated,-0.150000000000002,,,,,,hicp
rel::-43:treated,-0.329999999999995,,,,,,hicp
rel::-42:treated,-0.88999999999999,,,,,,hicp
rel::-41:treated,-0.969999999999993,,,,,,hicp
rel::-40:treated,-0.639999999999994,,,,,,hicp
rel::-39:treated,-0.240000000000001,,,,,,hicp
rel::-38:treated,0.070000000000013,,,,,,hicp
rel::-37:treated,0.309999999999999,,,,,,hicp
rel::-36:treated,0.990000000000001,,,,,,hicp
rel::-35:treated,1.26000000000001,,,,,,hicp
rel::-34:treated,1.37,,,,,,hicp
rel::-33:treated,1.43,,,,,,hicp
rel::-32:treated,1.45000000000001,,,,,,hicp
rel::-31:treated,1.47,,,,,,hicp
rel::-30:treated,1.27,,,,,,hicp
rel::-29:treated,0.979999999999999,,,,,,hicp
rel::-28:treated,1.21,,,,,,hicp
rel::-27:treated,1.63000000000001,,,,,,hicp
rel::-26:treated,2.27999999999999,,,,,,hicp
rel::-25:treated,2.14000000000001,,,,,,hicp
rel::-24:treated,1.77,,,,,,hicp
rel::-23:treated,1.65000000000002,,,,,,hicp
rel::-22:treated,1.39999999999999,,,,,,hicp
rel::-21:treated,1.04,,,,,,hicp
rel::-20:treated,0.760000000000014,,,,,,hicp
rel::-19:treated,0.520000000000016,,,,,,hicp
rel::-18:treated,0.119999999999997,,,,,,hicp
rel::-17:treated,-0.159999999999985,,,,,,hicp
rel::-16:treated,0.289999999999997,,,,,,hicp
rel::-15:treated,0.389999999999989,,,,,,hicp
rel::-14:treated,-0.0599999999999981,,,,,,hicp
rel::-13:treated,-0.219999999999993,,,,,,hicp
rel::-12:treated,-2.09,,,,,,hicp
rel::-11:treated,-1.92999999999998,,,,,,hicp
rel::-10:treated,-1.47,,,,,,hicp
rel::-9:treated,-1.59999999999998,,,,,,hicp
rel::-8:treated,-1.55999999999999,,,,,,hicp
rel::-7:treated,-1.43999999999999,,,,,,hicp
rel::-6:treated,-1.85,,,,,,hicp
rel::-5:treated,-1.70999999999999,,,,,,hicp
rel::-4:treated,-1.15999999999999,,,,,,hicp
rel::-3:treated,-0.949999999999995,,,,,,hicp
rel::-2:treated,-0.239999999999989,,,,,,hicp
rel::-60:treated,1359.29999999997,,,,,,imports_world_meur
rel::-59:treated,1147.69999999997,,,,,,imports_world_meur
rel::-58:treated,1013.49999999997,,,,,,imports_world_meur
rel::-57:treated,568.899999999971,,,,,,imports_world_meur
rel::-56:treated,407.89999999997,,,,,,imports_world_meur
rel::-55:treated,575.799999999972,,,,,,imports_world_meur
rel::-54:treated,520.699999999983,,,,,,imports_world_meur
rel::-53:treated,390.399999999979,,,,,,imports_world_meur
rel::-52:treated,506.999999999976,,,,,,imports_world_meur
rel::-51:treated,499.59999999997,,,,,,imports_world_meur
rel::-50:treated,418.899999999972,,,,,,imports_world_meur
rel::-49:treated,500.499999999972,,,,,,imports_world_meur
rel::-48:treated,815.899999999974,,,,,,imports_world_meur
rel::-47:treated,674.09999999997,,,,,,imports_world_meur
rel::-46:treated,843.799999999969,,,,,,imports_world_meur
rel::-45:treated,504.299999999973,,,,,,imports_world_meur
rel::-44:treated,708.699999999978,,,,,,imports_world_meur
rel::-43:treated,517.599999999979,,,,,,imports_world_meur
rel::-42:treated,558.799999999973,,,,,,imports_world_meur
rel::-41:treated,85.8999999999771,,,,,,imports_world_meur
rel::-40:treated,253.399999999975,,,,,,imports_world_meur
rel::-39:treated,363.499999999972,,,,,,imports_world_meur
rel::-38:treated,215.399999999977,,,,,,imports_world_meur
rel::-37:treated,769.29999999997,,,,,,imports_world_meur
rel::-36:treated,341.799999999971,,,,,,imports_world_meur
rel::-35:treated,246.899999999973,,,,,,imports_world_meur
rel::-34:treated,228.299999999972,,,,,,imports_world_meur
rel::-33:treated,125.69999999997,,,,,,imports_world_meur
rel::-32:treated,-19.4000000000281,,,,,,imports_world_meur
rel::-31:treated,210.099999999973,,,,,,imports_world_meur
rel::-30:treated,43.7999999999749,,,,,,imports_world_meur
rel::-29:treated,254.999999999973,,,,,,imports_world_meur
rel::-28:treated,196.199999999974,,,,,,imports_world_meur
rel::-27:treated,46.9999999999719,,,,,,imports_world_meur
rel::-26:treated,-27.8000000000269,,,,,,imports_world_meur
rel::-25:treated,-150.800000000026,,,,,,imports_world_meur
rel::-24:treated,-159.200000000023,,,,,,imports_world_meur
rel::-23:treated,-80.0000000000254,,,,,,imports_world_meur
rel::-22:treated,-43.1000000000228,,,,,,imports_world_meur
rel::-21:treated,-122.700000000024,,,,,,imports_world_meur
rel::-20:treated,57.4999999999759,,,,,,imports_world_meur
rel::-19:treated,-141.800000000023,,,,,,imports_world_meur
rel::-18:treated,-293.90000000002,,,,,,imports_world_meur
rel::-17:treated,-244.300000000025,,,,,,imports_world_meur
rel::-16:treated,-491.000000000018,,,,,,imports_world_meur
rel::-15:treated,-335.900000000018,,,,,,imports_world_meur
rel::-14:treated,-189.300000000018,,,,,,imports_world_meur
rel::-13:treated,-359.900000000018,,,,,,imports_world_meur
rel::-12:treated,-636.300000000013,,,,,,imports_world_meur
rel::-11:treated,-658.400000000016,,,,,,imports_world_meur
rel::-10:treated,-624.400000000018,,,,,,imports_world_meur
rel::-9:treated,-646.500000000018,,,,,,imports_world_meur
rel::-8:treated,-637.400000000017,,,,,,imports_world_meur
rel::-7:treated,-559.000000000016,,,,,,imports_world_meur
rel::-6:treated,-426.200000000018,,,,,,imports_world_meur
rel::-5:treated,-362.600000000018,,,,,,imports_world_meur
rel::-4:treated,-350.900000000019,,,,,,imports_world_meur
rel::-3:treated,-674.700000000017,,,,,,imports_world_meur
rel::-2:treated,-443.200000000017,,,,,,imports_world_meur
rel::-60:treated,1599.39999999998,,,,,,exports_world_meur
rel::-59:treated,1251.59999999998,,,,,,exports_world_meur
rel::-58:treated,1253.39999999998,,,,,,exports_world_meur
rel::-57:treated,767.999999999986,,,,,,exports_world_meur
rel::-56:treated,726.099999999987,,,,,,exports_world_meur
rel::-55:treated,687.999999999989,,,,,,exports_world_meur
rel::-54:treated,647.099999999984,,,,,,exports_world_meur
rel::-53:treated,657.599999999987,,,,,,exports_world_meur
rel::-52:treated,723.899999999984,,,,,,exports_world_meur
rel::-51:treated,676.399999999992,,,,,,exports_world_meur
rel::-50:treated,549.099999999984,,,,,,exports_world_meur
rel::-49:treated,461.199999999986,,,,,,exports_world_meur
rel::-48:treated,665.499999999987,,,,,,exports_world_meur
rel::-47:treated,647.49999999999,,,,,,exports_world_meur
rel::-46:treated,623.399999999983,,,,,,exports_world_meur
rel::-45:treated,617.999999999986,,,,,,exports_world_meur
rel::-44:treated,649.399999999985,,,,,,exports_world_meur
rel::-43:treated,474.599999999984,,,,,,exports_world_meur
rel::-42:treated,531.199999999986,,,,,,exports_world_meur
rel::-41:treated,294.799999999987,,,,,,exports_world_meur
rel::-40:treated,423.399999999987,,,,,,exports_world_meur
rel::-39:treated,313.099999999986,,,,,,exports_world_meur
rel::-38:treated,271.299999999986,,,,,,exports_world_meur
rel::-37:treated,307.799999999989,,,,,,exports_world_meur
rel::-36:treated,69.299999999989,,,,,,exports_world_meur
rel::-35:treated,111.299999999986,,,,,,exports_world_meur
rel::-34:treated,245.699999999991,,,,,,exports_world_meur
rel::-33:treated,92.3999999999899,,,,,,exports_world_meur
rel::-32:treated,-40.8000000000123,,,,,,exports_world_meur
rel::-31:treated,186.399999999986,,,,,,exports_world_meur
rel::-30:treated,42.3999999999873,,,,,,exports_world_meur
rel::-29:treated,217.399999999988,,,,,,exports_world_meur
rel::-28:treated,83.6999999999875,,,,,,exports_world_meur
rel::-27:treated,-20.9000000000113,,,,,,exports_world_meur
rel::-26:treated,-175.800000000013,,,,,,exports_world_meur
rel::-25:treated,-282.600000000009,,,,,,exports_world_meur
rel::-24:treated,-49.5000000000117,,,,,,exports_world_meur
rel::-23:treated,-306.300000000009,,,,,,exports_world_meur
rel::-22:treated,-151.60000000001,,,,,,exports_world_meur
rel::-21:treated,-201.100000000014,,,,,,exports_world_meur
rel::-20:treated,-38.5000000000135,,,,,,exports_world_meur
rel::-19:treated,-292.600000000009,,,,,,exports_world_meur
rel::-18:treated,-350.600000000012,,,,,,exports_world_meur
rel::-17:treated,-446.50000000001,,,,,,exports_world_meur
rel::-16:treated,-638.600000000014,,,,,,exports_world_meur
rel::-15:treated,-451.100000000013,,,,,,exports_world_meur
rel::-14:treated,-528.400000000014,,,,,,exports_world_meur
rel::-13:treated,-639.100000000012,,,,,,exports_world_meur
rel::-12:treated,-846.40000000001,,,,,,exports_world_meur
rel::-11:treated,-825.300000000011,,,,,,exports_world_meur
rel::-10:treated,-982.500000000008,,,,,,exports_world_meur
rel::-9:treated,-854.20000000001,,,,,,exports_world_meur
rel::-8:treated,-862.900000000006,,,,,,exports_world_meur
rel::-7:treated,-962.800000000007,,,,,,exports_world_meur
rel::-6:treated,-930.30000000001,,,,,,exports_world_meur
rel::-5:treated,-559.600000000008,,,,,,exports_world_meur
rel::-4:treated,-503.800000000009,,,,,,exports_world_meur
rel::-3:treated,-373.300000000007,,,,,,exports_world_meur
rel::-2:treated,-419.200000000004,,,,,,exports_world_meur
rel::-60:treated,3.93057141999965,,,,,,fx_eur
rel::-59:treated,3.61734999999965,,,,,,fx_eur
rel::-58:treated,3.33878260999965,,,,,,fx_eur
rel::-57:treated,3.55569999999964,,,,,,fx_eur
rel::-56:treated,4.11157142999966,,,,,,fx_eur
rel::-55:treated,4.23372726999966,,,,,,fx_eur
rel::-54:treated,4.27872727999967,,,,,,fx_eur
rel::-53:treated,4.40186363999966,,,,,,fx_eur
rel::-52:treated,4.37181817999966,,,,,,fx_eur
rel::-51:treated,4.42942856999966,,,,,,fx_eur
rel::-50:treated,4.18349999999966,,,,,,fx_eur
rel::-49:treated,4.16017390999967,,,,,,fx_eur
rel::-48:treated,4.19299999999967,,,,,,fx_eur
rel::-47:treated,4.01084999999966,,,,,,fx_eur
rel::-46:treated,4.40604761999965,,,,,,fx_eur
rel::-45:treated,5.02209523999965,,,,,,fx_eur
rel::-44:treated,4.70854545999966,,,,,,fx_eur
rel::-43:treated,4.42481817999967,,,,,,fx_eur
rel::-42:treated,4.63019047999966,,,,,,fx_eur
rel::-41:treated,5.01043477999967,,,,,,fx_eur
rel::-40:treated,5.06536363999966,,,,,,fx_eur
rel::-39:treated,5.17257141999966,,,,,,fx_eur
rel::-38:treated,5.33572726999966,,,,,,fx_eur
rel::-37:treated,4.82371428999965,,,,,,fx_eur
rel::-36:treated,4.69381817999966,,,,,,fx_eur
rel::-35:treated,4.90749999999965,,,,,,fx_eur
rel::-34:treated,4.75221738999966,,,,,,fx_eur
rel::-33:treated,4.79755555999967,,,,,,fx_eur
rel::-32:treated,5.23099999999966,,,,,,fx_eur
rel::-31:treated,5.60004544999966,,,,,,fx_eur
rel::-30:treated,5.85342856999966,,,,,,fx_eur
rel::-29:treated,5.39952173999965,,,,,,fx_eur
rel::-28:treated,5.03799999999965,,,,,,fx_eur
rel::-27:treated,4.43845453999967,,,,,,fx_eur
rel::-26:treated,3.77877272999967,,,,,,fx_eur
rel::-25:treated,3.11305262999965,,,,,,fx_eur
rel::-24:treated,2.83440908999966,,,,,,fx_eur
rel::-23:treated,2.18064999999967,,,,,,fx_eur
rel::-22:treated,1.68013635999967,,,,,,fx_eur
rel::-21:treated,1.40026315999966,,,,,,fx_eur
rel::-20:treated,1.42845453999966,,,,,,fx_eur
rel::-19:treated,1.37952380999967,,,,,,fx_eur
rel::-18:treated,0.89118181999967,,,,,,fx_eur
rel::-17:treated,1.66791303999966,,,,,,fx_eur
rel::-16:treated,2.17974999999967,,,,,,fx_eur
rel::-15:treated,2.21243477999967,,,,,,fx_eur
rel::-14:treated,2.42395454999967,,,,,,fx_eur
rel::-13:treated,3.01068420999967,,,,,,fx_eur
rel::-12:treated,3.42077272999967,,,,,,fx_eur
rel::-11:treated,3.63190475999967,,,,,,fx_eur
rel::-10:treated,3.21457894999968,,,,,,fx_eur
rel::-9:treated,3.23431817999967,,,,,,fx_eur
rel::-8:treated,2.28980952999968,,,,,,fx_eur
rel::-7:treated,1.93009522999967,,,,,,fx_eur
rel::-6:treated,2.71439130999966,,,,,,fx_eur
rel::-5:treated,1.97042856999967,,,,,,fx_eur
rel::-4:treated,1.70949999999967,,,,,,fx_eur
rel::-3:treated,1.61530433999968,,,,,,fx_eur
rel::-2:treated,1.11629999999967,,,,,,fx_eur
rel::-60:treated,0.00496303276839959,,,,,,fx_vol
rel::-59:treated,0.0029911186503996,,,,,,fx_vol
rel::-58:treated,0.0020332633623996,,,,,,fx_vol
rel::-57:treated,0.00238563389939961,,,,,,fx_vol
rel::-56:treated,0.00363226689339962,,,,,,fx_vol
rel::-55:treated,0.00192919824439961,,,,,,fx_vol
rel::-54:treated,0.00345322705339961,,,,,,fx_vol
rel::-53:treated,0.00389210278039961,,,,,,fx_vol
rel::-52:treated,0.00378475198139961,,,,,,fx_vol
rel::-51:treated,0.00360905660399962,,,,,,fx_vol
rel::-50:treated,0.00462587316539962,,,,,,fx_vol
rel::-49:treated,0.00370356018739962,,,,,,fx_vol
rel::-48:treated,0.0032787180503996,,,,,,fx_vol
rel::-47:treated,0.00379133497239962,,,,,,fx_vol
rel::-46:treated,0.00671361093239961,,,,,,fx_vol
rel::-45:treated,0.0060912466583996,,,,,,fx_vol
rel::-44:treated,0.0047824104373996,,,,,,fx_vol
rel::-43:treated,0.00524523992739961,,,,,,fx_vol
rel::-42:treated,0.0070735284603996,,,,,,fx_vol
rel::-41:treated,0.00377173233739962,,,,,,fx_vol
rel::-40:treated,0.00401260537639961,,,,,,fx_vol
rel::-39:treated,0.00394377929839961,,,,,,fx_vol
rel::-38:treated,0.0065279151263996,,,,,,fx_vol
