outcome,bin,tau,beta,se,p,n,r2,ar2
exports_world_meur,binpre12_7,-10,-213.943619047619,257.178691605687,0.405472710995169,31,0.604526055837756,0.505657569797195
exports_world_meur,bint0,0,-251.160666666665,167.62849332851,0.134050838930455,31,0.604526055837756,0.505657569797195
exports_world_meur,binpost1_6,3,187.128666666668,323.026881471147,0.562388448350245,31,0.604526055837756,0.505657569797195
exports_world_meur,binpost7_12,9,-488.344380952379,673.400381168661,0.468334421513071,31,0.604526055837756,0.505657569797195
exports_world_meur,binpost13_18,15,-1532.93409523809,844.371929688552,0.0694513143240993,31,0.604526055837756,0.505657569797195
hicp,binpre12_7,-10,0.773304761904767,0.262697412014843,0.0032430466788797,31,0.84447119741174,0.805588996764675
hicp,bint0,0,-0.933733333333335,0.197241896313332,2.20191670624452e-06,31,0.84447119741174,0.805588996764675
hicp,binpost1_6,3,-1.22413333333334,0.333017560183088,0.000237028853209617,31,0.84447119741174,0.805588996764675
hicp,binpost7_12,9,-1.40243809523811,0.522755296660807,0.00730127358818213,31,0.84447119741174,0.805588996764675
hicp,binpost13_18,15,-1.10907619047621,0.852979416186832,0.193519434307757,31,0.84447119741174,0.805588996764675
hicp_yoy,binpre12_7,-10,0.392711300911568,0.254959336365964,0.123489694856322,31,0.921206472180886,0.901508090226107
hicp_yoy,bint0,0,-0.345179190281268,0.146535375858715,0.0184926629395237,31,0.921206472180886,0.901508090226107
hicp_yoy,binpost1_6,3,-0.94001364184934,0.403277183133378,0.0197566904872701,31,0.921206472180886,0.901508090226107
hicp_yoy,binpost7_12,9,-1.12156292909399,0.502645609284676,0.0256599755973103,31,0.921206472180886,0.901508090226107
hicp_yoy,binpost13_18,15,-0.668694249509981,0.824842310094692,0.417541741728912,31,0.921206472180886,0.901508090226107
imports_world_meur,binpre12_7,-10,-158.630952380952,151.893044029808,0.296319067004085,31,0.506391248388841,0.382989060486051
imports_world_meur,bint0,0,-105.666666666666,109.842110968924,0.336056207968192,31,0.506391248388841,0.382989060486051
imports_world_meur,binpost1_6,3,-17.9333333333332,189.827753071432,0.924734534011695,31,0.506391248388841,0.382989060486051
imports_world_meur,binpost7_12,9,6.56428571428518,353.894056755295,0.985201102404753,31,0.506391248388841,0.382989060486051
imports_world_meur,binpost13_18,15,-533.57142857143,458.742511855539,0.244781846040106,31,0.506391248388841,0.382989060486051
log_exp,binpre12_7,-10,-0.0736461990027768,0.0391622310292088,0.0600343218372347,31,0.355205237389014,0.194006546736268
log_exp,bint0,0,0.0156742369812975,0.0218922701511771,0.474009074496384,31,0.355205237389014,0.194006546736268
log_exp,binpost1_6,3,0.117825639330886,0.0464629573876717,0.0112157201055993,31,0.355205237389014,0.194006546736268
log_exp,binpost7_12,9,0.139982530751128,0.0850673763367895,0.099856659387794,31,0.355205237389014,0.194006546736268
log_exp,binpost13_18,15,0.215613251156542,0.126028477510271,0.0871125715985266,31,0.355205237389014,0.194006546736268
log_imp,binpre12_7,-10,-0.0587041069903907,0.0367279900518192,0.109965565295428,31,0.367052056715387,0.208815070894234
log_imp,bint0,0,0.0190843222553649,0.0243062110237382,0.432358375190149,31,0.367052056715387,0.208815070894234
log_imp,binpost1_6,3,0.077967906361322,0.0488574643148953,0.110528128885665,31,0.367052056715387,0.208815070894234
log_imp,binpost7_12,9,0.145522921053277,0.0842729823988081,0.084202874244594,31,0.367052056715387,0.208815070894234
log_imp,binpost13_18,15,0.263709275421404,0.125497540599483,0.0356137356688898,31,0.367052056715387,0.208815070894234
unemp_rate,binpre12_7,-10,-0.434285714285716,0.33314064710074,0.192366348396435,31,0.54036921118243,0.425461513978037
unemp_rate,bint0,0,0.369999999999999,0.140986382495714,0.0086810206782333,31,0.54036921118243,0.425461513978037
unemp_rate,binpost1_6,3,0.306666666666666,0.285668631265452,0.283044655114361,31,0.54036921118243,0.425461513978037
unemp_rate,binpost7_12,9,0.19095238095238,0.55963692990781,0.732947292543997,31,0.54036921118243,0.425461513978037
unemp_rate,binpost13_18,15,-0.124761904761906,0.756793628632885,0.869057393674178,31,0.54036921118243,0.425461513978037
