term,estimate,std.error,statistic,p.value,conf.low,conf.high,outcome
rel::-54:treated,-0.0247934131325107,,,,,,ln_imp
rel::-53:treated,-0.0268403389131742,,,,,,ln_imp
rel::-52:treated,-0.0231298658694148,,,,,,ln_imp
rel::-51:treated,-0.0226384380278739,,,,,,ln_imp
rel::-50:treated,-0.0250392042411054,,,,,,ln_imp
rel::-49:treated,-0.0272286944116135,,,,,,ln_imp
rel::-48:treated,-0.0157947824701702,,,,,,ln_imp
rel::-47:treated,-0.0180784211486663,,,,,,ln_imp
rel::-46:treated,-0.0126978915764016,,,,,,ln_imp
rel::-45:treated,-0.0197220399419705,,,,,,ln_imp
rel::-44:treated,-0.01751307136148,,,,,,ln_imp
rel::-43:treated,-0.0174439847063271,,,,,,ln_imp
rel::-42:treated,-0.0160999469483551,,,,,,ln_imp
rel::-41:treated,-0.0260070583887926,,,,,,ln_imp
rel::-40:treated,-0.0191839716752447,,,,,,ln_imp
rel::-39:treated,-0.0155181272488918,,,,,,ln_imp
rel::-38:treated,-0.017935716606231,,,,,,ln_imp
rel::-37:treated,0.00121962377474256,,,,,,ln_imp
rel::-36:treated,-0.00989812810327234,,,,,,ln_imp
rel::-35:treated,-0.0100685464061638,,,,,,ln_imp
rel::-34:treated,-0.0122801122799647,,,,,,ln_imp
rel::-33:treated,-0.0112093446009739,,,,,,ln_imp
rel::-32:treated,-0.0113683763708499,,,,,,ln_imp
rel::-31:treated,-0.0075588866669754,,,,,,ln_imp
rel::-30:treated,-0.00936089847307715,,,,,,ln_imp
rel::-29:treated,-0.00137497175157583,,,,,,ln_imp
rel::-28:treated,-0.000245170457013345,,,,,,ln_imp
rel::-27:treated,-0.00355677148386819,,,,,,ln_imp
rel::-26:treated,-0.00287212922159407,,,,,,ln_imp
rel::-25:treated,-0.00469025619579711,,,,,,ln_imp
rel::-24:treated,-0.00465416555121344,,,,,,ln_imp
rel::-23:treated,-0.00194207521414016,,,,,,ln_imp
rel::-22:treated,0.000140332055404595,,,,,,ln_imp
rel::-21:treated,-0.00152834846194175,,,,,,ln_imp
rel::-20:treated,0.0053034820213419,,,,,,ln_imp
rel::-19:treated,0.000484810259748735,,,,,,ln_imp
rel::-18:treated,0.000210613697729174,,,,,,ln_imp
rel::-17:treated,0.000807867364989053,,,,,,ln_imp
rel::-16:treated,-0.0047881513928475,,,,,,ln_imp
rel::-15:treated,0.00036299582350373,,,,,,ln_imp
rel::-14:treated,0.0045793903933531,,,,,,ln_imp
rel::-13:treated,0.00391644228079187,,,,,,ln_imp
rel::-12:treated,0.00227082116919115,,,,,,ln_imp
rel::-11:treated,0.00227197042696954,,,,,,ln_imp
rel::-10:treated,0.0028668570738148,,,,,,ln_imp
rel::-9:treated,0.00363824659137255,,,,,,ln_imp
rel::-8:treated,0.00188944300069324,,,,,,ln_imp
rel::-7:treated,0.00687440683481793,,,,,,ln_imp
rel::-6:treated,0.00675371385765449,,,,,,ln_imp
rel::-5:treated,0.00547130354161081,,,,,,ln_imp
rel::-4:treated,0.0075722346913272,,,,,,ln_imp
rel::-3:treated,0.000431067934258811,,,,,,ln_imp
rel::-2:treated,0.000221549738168256,,,,,,ln_imp
rel::0:treated,0.0113902457082788,,,,,,ln_imp
rel::1:treated,0.00494574323521447,,,,,,ln_imp
rel::2:treated,0.00449816741204963,,,,,,ln_imp
rel::3:treated,0.00145166814379239,,,,,,ln_imp
rel::4:treated,-0.00120176566738299,,,,,,ln_imp
rel::5:treated,0.00434015615123852,,,,,,ln_imp
rel::6:treated,0.000487849987692026,,,,,,ln_imp
rel::7:treated,-0.000891890882372421,,,,,,ln_imp
rel::8:treated,0.000545289716015983,,,,,,ln_imp
rel::9:treated,0.00331716587576267,,,,,,ln_imp
rel::10:treated,0.00252762676196064,,,,,,ln_imp
rel::11:treated,0.00574478451473385,,,,,,ln_imp
rel::12:treated,0.00680697030785465,,,,,,ln_imp
rel::13:treated,0.00217872293276706,,,,,,ln_imp
rel::14:treated,2.34181951777894e-05,,,,,,ln_imp
rel::15:treated,0.00621796020004905,,,,,,ln_imp
rel::16:treated,0.00131890864647014,,,,,,ln_imp
rel::17:treated,0.0044739735693534,,,,,,ln_imp
rel::18:treated,0.0054773709823091,,,,,,ln_imp
rel::19:treated,0.00291003313575021,,,,,,ln_imp
rel::20:treated,0.00467406089902732,,,,,,ln_imp
rel::21:treated,0.00607971710293784,,,,,,ln_imp
rel::22:treated,0.00317255390764686,,,,,,ln_imp
rel::23:treated,0.00536463736778945,,,,,,ln_imp
rel::24:treated,0.00315178893544905,,,,,,ln_imp
rel::25:treated,0.00439503101710089,,,,,,ln_imp
rel::26:treated,0.00550660496748923,,,,,,ln_imp
rel::27:treated,0.00494539601139746,,,,,,ln_imp
rel::28:treated,0.00674482367106687,,,,,,ln_imp
rel::29:treated,0.00368476235230228,,,,,,ln_imp
rel::30:treated,0.00532233325592941,,,,,,ln_imp
rel::31:treated,0.00296079163780884,,,,,,ln_imp
rel::32:treated,0.00530360638654951,,,,,,ln_imp
rel::33:treated,0.00788132202592956,,,,,,ln_imp
rel::34:treated,0.0094371817998469,,,,,,ln_imp
rel::35:treated,0.00557363195651988,,,,,,ln_imp
rel::36:treated,0.00575029085445798,,,,,,ln_imp
rel::37:treated,0.00639958238856755,,,,,,ln_imp
rel::38:treated,0.00659083403811232,,,,,,ln_imp
rel::39:treated,0.00698043173137451,,,,,,ln_imp
rel::40:treated,0.00901139204289288,,,,,,ln_imp
rel::41:treated,0.00981523186898114,,,,,,ln_imp
rel::42:treated,0.0123596534183126,,,,,,ln_imp
rel::43:treated,0.016538460485843,,,,,,ln_imp
rel::44:treated,0.00531338891174205,,,,,,ln_imp
rel::45:treated,0.0125881089216853,,,,,,ln_imp
rel::46:treated,0.0132433106914787,,,,,,ln_imp
rel::47:treated,0.00634010977830871,,,,,,ln_imp
rel::48:treated,0.0126879253704207,,,,,,ln_imp
rel::49:treated,0.012072371078752,,,,,,ln_imp
rel::50:treated,0.0147652541506312,,,,,,ln_imp
rel::51:treated,0.0115318326773187,,,,,,ln_imp
rel::52:treated,0.0127802506653207,,,,,,ln_imp
rel::53:treated,0.0144860500236039,,,,,,ln_imp
rel::54:treated,0.0160620101493202,,,,,,ln_imp
rel::55:treated,0.0102123756231271,,,,,,ln_imp
rel::56:treated,0.0145183279893935,,,,,,ln_imp
rel::57:treated,0.0104589357418447,,,,,,ln_imp
rel::58:treated,0.0155892456012953,,,,,,ln_imp
rel::59:treated,0.0114069977935077,,,,,,ln_imp
rel::60:treated,0.0128523392972595,,,,,,ln_imp
rel::61:treated,0.00700402424066294,,,,,,ln_imp
rel::62:treated,0.0114697794128636,,,,,,ln_imp
rel::63:treated,0.00961910120615112,,,,,,ln_imp
rel::64:treated,0.00540182288309065,,,,,,ln_imp
rel::65:treated,0.00537728594877666,,,,,,ln_imp
rel::66:treated,0.00326081468511382,,,,,,ln_imp
rel::67:treated,0.00706948525390266,,,,,,ln_imp
rel::68:treated,0.00791679131670539,,,,,,ln_imp
rel::69:treated,0.00435873262872804,,,,,,ln_imp
rel::70:treated,-0.000332517730651951,,,,,,ln_imp
rel::71:treated,0.00248207984822069,,,,,,ln_imp
rel::72:treated,0.00692029370401644,,,,,,ln_imp
rel::73:treated,0.00221130097179745,,,,,,ln_imp
rel::74:treated,0.00305964313103666,,,,,,ln_imp
rel::75:treated,0.00575171552365979,,,,,,ln_imp
rel::76:treated,0.00306834577705778,,,,,,ln_imp
rel::77:treated,0.00426505722367462,,,,,,ln_imp
rel::78:treated,0.00556352546124317,,,,,,ln_imp
rel::79:treated,0.00206855157168407,,,,,,ln_imp
rel::80:treated,0.00501927697097452,,,,,,ln_imp
rel::81:treated,0.00265237198508717,,,,,,ln_imp
rel::82:treated,0.00493316752980002,,,,,,ln_imp
rel::83:treated,-0.000848066116191068,,,,,,ln_imp
rel::84:treated,0.00194980365126277,,,,,,ln_imp
rel::85:treated,0.00488526169542671,,,,,,ln_imp
rel::86:treated,0.00236177288949098,,,,,,ln_imp
rel::87:treated,0.00532046034112852,,,,,,ln_imp
rel::88:treated,0.00947072747009637,,,,,,ln_imp
rel::89:treated,0.00473334446553289,,,,,,ln_imp
rel::90:treated,0.00344614330454479,,,,,,ln_imp
rel::91:treated,0.00791858956856813,,,,,,ln_imp
rel::92:treated,0.00371335933637339,,,,,,ln_imp
rel::93:treated,0.0088170367430213,,,,,,ln_imp
rel::94:treated,0.00747530789743184,,,,,,ln_imp
rel::95:treated,0.00584852616232294,,,,,,ln_imp
rel::96:treated,0.00399473090292193,,,,,,ln_imp
rel::97:treated,0.00427829343089928,,,,,,ln_imp
rel::98:treated,0.00184680936715544,,,,,,ln_imp
rel::99:treated,0.00294992975330724,,,,,,ln_imp
rel::100:treated,0.000838491319849783,,,,,,ln_imp
rel::101:treated,-0.0043545565850098,,,,,,ln_imp
rel::102:treated,0.00185740991994437,,,,,,ln_imp
rel::103:treated,0.00460798466821201,,,,,,ln_imp
rel::104:treated,0.00409118664295865,,,,,,ln_imp
rel::105:treated,0.00213472954618907,,,,,,ln_imp
rel::106:treated,0.00187842910276443,,,,,,ln_imp
rel::107:treated,0.0006448479818149,,,,,,ln_imp
rel::108:treated,-0.00319788613039389,,,,,,ln_imp
rel::109:treated,0.00455397901346102,,,,,,ln_imp
rel::110:treated,0.00430941628485719,,,,,,ln_imp
rel::111:treated,0.000930994275286372,,,,,,ln_imp
rel::112:treated,0.00254425771281292,,,,,,ln_imp
rel::113:treated,0.00302690756656307,,,,,,ln_imp
rel::114:treated,0.00143925202507659,,,,,,ln_imp
rel::115:treated,0.00410166523575999,,,,,,ln_imp
rel::116:treated,-0.0010537362308435,,,,,,ln_imp
rel::117:treated,0.00207525857781069,,,,,,ln_imp
rel::118:treated,0.00598492642506769,,,,,,ln_imp
rel::119:treated,0.00677239713033477,,,,,,ln_imp
rel::120:treated,0.00384945456052715,,,,,,ln_imp
rel::121:treated,0.00329270309029291,,,,,,ln_imp
rel::122:treated,0.0053764315538231,,,,,,ln_imp
rel::123:treated,0.0036062797274258,,,,,,ln_imp
rel::124:treated,0.00550796879096914,,,,,,ln_imp
rel::125:treated,0.0031877635410097,,,,,,ln_imp
rel::126:treated,0.00127441026035879,,,,,,ln_imp
rel::127:treated,0.00298272367514909,,,,,,ln_imp
rel::128:treated,0.00225123877526744,,,,,,ln_imp
rel::129:treated,0.00144071597130999,,,,,,ln_imp
rel::130:treated,0.002434226441814,,,,,,ln_imp
rel::131:treated,0.000415303871026183,,,,,,ln_imp
rel::132:treated,0.0060542787618416,,,,,,ln_imp
rel::133:treated,0.00660756568625827,,,,,,ln_imp
rel::134:treated,-0.000226152360052539,,,,,,ln_imp
rel::135:treated,-0.0172895101191747,,,,,,ln_imp
rel::136:treated,-0.0172810794312278,,,,,,ln_imp
rel::137:treated,0.000189724492744453,,,,,,ln_imp
rel::138:treated,6.09172203780112e-05,,,,,,ln_imp
rel::139:treated,0.0044333076549317,,,,,,ln_imp
rel::140:treated,0.00689557344476573,,,,,,ln_imp
rel::141:treated,0.00245275818750171,,,,,,ln_imp
rel::142:treated,0.00017015212411737,,,,,,ln_imp
rel::143:treated,0.00123111127101455,,,,,,ln_imp
rel::144:treated,0.00512397939004683,,,,,,ln_imp
rel::145:treated,0.00396071041642776,,,,,,ln_imp
rel::146:treated,-0.000271000343928651,,,,,,ln_imp
rel::147:treated,0.00371009904431031,,,,,,ln_imp
rel::148:treated,-0.00240784145465303,,,,,,ln_imp
rel::149:treated,-0.000264779014515195,,,,,,ln_imp
rel::150:treated,0.00354387593050326,,,,,,ln_imp
rel::151:treated,-0.00493601362838379,,,,,,ln_imp
rel::152:treated,-0.00369151375459006,,,,,,ln_imp
rel::153:treated,-0.00114396132978281,,,,,,ln_imp
rel::154:treated,0.00341214559525966,,,,,,ln_imp
rel::155:treated,0.0059956539510186,,,,,,ln_imp
rel::156:treated,0.00473705780364758,,,,,,ln_imp
rel::157:treated,0.00361360819803509,,,,,,ln_imp
rel::158:treated,0.00138972792511084,,,,,,ln_imp
rel::159:treated,0.000250420016977297,,,,,,ln_imp
rel::160:treated,0.000616222866627587,,,,,,ln_imp
rel::161:treated,-0.00190738173106258,,,,,,ln_imp
rel::162:treated,-0.000401163135360063,,,,,,ln_imp
rel::163:treated,-0.00438852914336484,,,,,,ln_imp
rel::164:treated,-0.00222635467046443,,,,,,ln_imp
rel::165:treated,-0.00470610946368384,,,,,,ln_imp
rel::166:treated,-0.000375366817212998,,,,,,ln_imp
rel::167:treated,0.000930699346977046,,,,,,ln_imp
rel::168:treated,0.00409020375614744,,,,,,ln_imp
rel::169:treated,0.00287608105101757,,,,,,ln_imp
rel::170:treated,0.001013764783835,,,,,,ln_imp
rel::171:treated,0.00167539252257407,,,,,,ln_imp
rel::172:treated,0.00204323421328827,,,,,,ln_imp
rel::173:treated,0.00396566953876475,,,,,,ln_imp
rel::174:treated,0.000389887415494377,,,,,,ln_imp
rel::175:treated,0.00378418423730074,,,,,,ln_imp
rel::176:treated,0.00527212645214757,,,,,,ln_imp
rel::177:treated,0.00499625981910844,,,,,,ln_imp
rel::178:treated,5.97293844378046e-05,,,,,,ln_imp
rel::179:treated,0.00155532497561312,,,,,,ln_imp
rel::-60:treated,-0.0106361196961891,,,,,,ln_exp
rel::-59:treated,-0.0185992484629649,,,,,,ln_exp
rel::-58:treated,-0.0195876889760192,,,,,,ln_exp
rel::-57:treated,-0.0202070410381046,,,,,,ln_exp
rel::-56:treated,-0.022976033121386,,,,,,ln_exp
rel::-55:treated,-0.0283688683587881,,,,,,ln_exp
rel::-54:treated,-0.0291189235758384,,,,,,ln_exp
rel::-53:treated,-0.0285447507592514,,,,,,ln_exp
rel::-52:treated,-0.0240859351515416,,,,,,ln_exp
rel::-51:treated,-0.0228938439587013,,,,,,ln_exp
rel::-50:treated,-0.0266432740871202,,,,,,ln_exp
rel::-49:treated,-0.031652951367863,,,,,,ln_exp
rel::-48:treated,-0.024312976790408,,,,,,ln_exp
rel::-47:treated,-0.0240543053963684,,,,,,ln_exp
rel::-46:treated,-0.0246619409931652,,,,,,ln_exp
rel::-45:treated,-0.0239209230870377,,,,,,ln_exp
rel::-44:treated,-0.0238378241231045,,,,,,ln_exp
rel::-43:treated,-0.021048216658288,,,,,,ln_exp
rel::-42:treated,-0.0194611529942609,,,,,,ln_exp
rel::-41:treated,-0.0214717912403688,,,,,,ln_exp
rel::-40:treated,-0.0168939874152551,,,,,,ln_exp
rel::-39:treated,-0.0195475743495801,,,,,,ln_exp
rel::-38:treated,-0.0164407548939564,,,,,,ln_exp
rel::-37:treated,-0.0173928442248467,,,,,,ln_exp
rel::-36:treated,-0.020348241054615,,,,,,ln_exp
rel::-35:treated,-0.0188095421699338,,,,,,ln_exp
rel::-34:treated,-0.0139094735029627,,,,,,ln_exp
rel::-33:treated,-0.0164342804168534,,,,,,ln_exp
rel::-32:treated,-0.0140794966184523,,,,,,ln_exp
rel::-31:treated,-0.00945344538614131,,,,,,ln_exp
rel::-30:treated,-0.00917239433468074,,,,,,ln_exp
rel::-29:treated,-0.00258641306562779,,,,,,ln_exp
rel::-28:treated,-0.00498049542083737,,,,,,ln_exp
rel::-27:treated,-0.00444157612453957,,,,,,ln_exp
rel::-26:treated,-0.00625875002976078,,,,,,ln_exp
rel::-25:treated,-0.00575671972858775,,,,,,ln_exp
rel::-24:treated,0.00100093534793794,,,,,,ln_exp
rel::-23:treated,-0.00443371114048264,,,,,,ln_exp
rel::-22:treated,-0.000265432712406776,,,,,,ln_exp
rel::-21:treated,-0.000537073502441068,,,,,,ln_exp
rel::-20:treated,0.00340024015543085,,,,,,ln_exp
rel::-19:treated,-0.00207904291571978,,,,,,ln_exp
rel::-18:treated,0.00123846742384552,,,,,,ln_exp
rel::-17:treated,-0.00265935628114426,,,,,,ln_exp
rel::-16:treated,-0.00466891666615005,,,,,,ln_exp
rel::-15:treated,0.00148760347098883,,,,,,ln_exp
rel::-14:treated,0.00146028882876128,,,,,,ln_exp
rel::-13:treated,0.00138164925220536,,,,,,ln_exp
rel::-12:treated,0.00146693461816933,,,,,,ln_exp
rel::-11:treated,0.00292385932331926,,,,,,ln_exp
rel::-10:treated,-0.000627690443148846,,,,,,ln_exp
rel::-9:treated,0.000482322187163121,,,,,,ln_exp
rel::-8:treated,0.00212265667801348,,,,,,ln_exp
rel::-7:treated,0.0033259571244133,,,,,,ln_exp
rel::-6:treated,0.00185357190957601,,,,,,ln_exp
rel::-5:treated,0.00602074822775531,,,,,,ln_exp
rel::-4:treated,0.00764186173341547,,,,,,ln_exp
rel::-3:treated,0.00686988025232149,,,,,,ln_exp
rel::-2:treated,0.000922230673999903,,,,,,ln_exp
rel::0:treated,0.00410520703575539,,,,,,ln_exp
rel::1:treated,0.0047901699646944,,,,,,ln_exp
rel::2:treated,0.000776042013636405,,,,,,ln_exp
rel::3:treated,0.00690545033445817,,,,,,ln_exp
rel::4:treated,-0.000415948363561302,,,,,,ln_exp
rel::5:treated,-0.000817019094495252,,,,,,ln_exp
rel::6:treated,-0.00364180010094265,,,,,,ln_exp
rel::7:treated,0.00173565605329713,,,,,,ln_exp
rel::8:treated,0.00162739784223126,,,,,,ln_exp
rel::9:treated,0.00683382560908275,,,,,,ln_exp
rel::10:treated,0.0039129040712386,,,,,,ln_exp
rel::11:treated,0.00917068514199628,,,,,,ln_exp
rel::12:treated,0.0029282483569946,,,,,,ln_exp
rel::13:treated,0.00334298777885208,,,,,,ln_exp
rel::14:treated,0.00479713155981272,,,,,,ln_exp
rel::15:treated,0.00694003050095572,,,,,,ln_exp
rel::16:treated,0.00408868985913852,,,,,,ln_exp
rel::17:treated,0.00486390687197589,,,,,,ln_exp
rel::18:treated,0.00424612809140999,,,,,,ln_exp
rel::19:treated,0.000580611896358463,,,,,,ln_exp
rel::20:treated,0.0054808313430056,,,,,,ln_exp
rel::21:treated,0.00413042002170491,,,,,,ln_exp
rel::22:treated,0.0072098319678802,,,,,,ln_exp
rel::23:treated,0.00806410540171962,,,,,,ln_exp
rel::24:treated,0.00196479288028325,,,,,,ln_exp
rel::25:treated,0.00497891201735146,,,,,,ln_exp
rel::26:treated,0.00541364152555857,,,,,,ln_exp
rel::27:treated,0.00245869567637781,,,,,,ln_exp
rel::28:treated,0.00330398186969896,,,,,,ln_exp
rel::29:treated,0.00341444673508848,,,,,,ln_exp
rel::30:treated,0.000775899922376764,,,,,,ln_exp
rel::31:treated,0.00519558553214783,,,,,,ln_exp
rel::32:treated,0.00678836271031728,,,,,,ln_exp
rel::33:treated,0.00565912816065636,,,,,,ln_exp
rel::34:treated,0.00875871565096876,,,,,,ln_exp
rel::35:treated,0.00835043626369771,,,,,,ln_exp
rel::36:treated,0.0047198619445166,,,,,,ln_exp
rel::37:treated,0.00688149590516651,,,,,,ln_exp
rel::38:treated,0.00679681542492067,,,,,,ln_exp
rel::39:treated,0.00893399596520944,,,,,,ln_exp
rel::40:treated,0.012084919023022,,,,,,ln_exp
rel::41:treated,0.012612481158943,,,,,,ln_exp
rel::42:treated,0.0120826523091763,,,,,,ln_exp
rel::43:treated,0.0103459272814116,,,,,,ln_exp
rel::44:treated,0.00856095017028009,,,,,,ln_exp
rel::45:treated,0.0122391404155942,,,,,,ln_exp
rel::46:treated,0.0142212050550994,,,,,,ln_exp
rel::47:treated,0.0110262627418033,,,,,,ln_exp
rel::48:treated,0.0131951871957767,,,,,,ln_exp
rel::49:treated,0.0131057155240957,,,,,,ln_exp
rel::50:treated,0.0130762950476588,,,,,,ln_exp
rel::51:treated,0.0147176484048698,,,,,,ln_exp
rel::52:treated,0.017131931889435,,,,,,ln_exp
rel::53:treated,0.0122225676517843,,,,,,ln_exp
rel::54:treated,0.0137383073679641,,,,,,ln_exp
rel::55:treated,0.00881676086244044,,,,,,ln_exp
rel::56:treated,0.0126025244515476,,,,,,ln_exp
rel::57:treated,0.0108947749535701,,,,,,ln_exp
rel::58:treated,0.0148082180942699,,,,,,ln_exp
rel::59:treated,0.00914950574622576,,,,,,ln_exp
rel::60:treated,0.012241963933126,,,,,,ln_exp
rel::61:treated,0.00943246752317583,,,,,,ln_exp
rel::62:treated,0.00773093311919426,,,,,,ln_exp
rel::63:treated,0.00867468819258311,,,,,,ln_exp
rel::64:treated,0.00882680821587574,,,,,,ln_exp
rel::65:treated,0.00532976209247605,,,,,,ln_exp
rel::66:treated,0.0048612604758521,,,,,,ln_exp
rel::67:treated,0.00680936916877889,,,,,,ln_exp
rel::68:treated,0.00640651844273037,,,,,,ln_exp
rel::69:treated,0.00422043866584154,,,,,,ln_exp
rel::70:treated,0.00241740506796589,,,,,,ln_exp
rel::71:treated,0.00270141026015587,,,,,,ln_exp
rel::72:treated,0.00774338951311684,,,,,,ln_exp
rel::73:treated,0.00362736358840467,,,,,,ln_exp
rel::74:treated,0.0042250733152559,,,,,,ln_exp
rel::75:treated,0.00241807640602951,,,,,,ln_exp
rel::76:treated,0.00362783820250224,,,,,,ln_exp
rel::77:treated,0.00424529478279243,,,,,,ln_exp
rel::78:treated,0.00525023431067508,,,,,,ln_exp
rel::79:treated,0.00135850802948225,,,,,,ln_exp
rel::80:treated,0.000779683737081361,,,,,,ln_exp
rel::81:treated,-0.0009132721190713,,,,,,ln_exp
rel::82:treated,0.00248930154846566,,,,,,ln_exp
rel::83:treated,0.000953069062027316,,,,,,ln_exp
rel::84:treated,-0.00149946346753689,,,,,,ln_exp
rel::85:treated,0.00163719996646961,,,,,,ln_exp
rel::86:treated,-0.00162427112219895,,,,,,ln_exp
rel::87:treated,0.00392163188476043,,,,,,ln_exp
rel::88:treated,0.00498301793902802,,,,,,ln_exp
rel::89:treated,0.00447646226903722,,,,,,ln_exp
rel::90:treated,-0.00136576490021586,,,,,,ln_exp
rel::91:treated,0.00587349486796012,,,,,,ln_exp
rel::92:treated,0.00474597784093065,,,,,,ln_exp
rel::93:treated,0.00549435430889868,,,,,,ln_exp
rel::94:treated,0.00701109017640015,,,,,,ln_exp
rel::95:treated,0.00343053941567318,,,,,,ln_exp
rel::96:treated,-0.00097120189382417,,,,,,ln_exp
rel::97:treated,-0.00019852363795898,,,,,,ln_exp
rel::98:treated,0.00167822749694038,,,,,,ln_exp
rel::99:treated,0.00322274544148318,,,,,,ln_exp
rel::100:treated,-0.00315193159447276,,,,,,ln_exp
rel::101:treated,-0.00302567628606108,,,,,,ln_exp
rel::102:treated,-0.000734321359929672,,,,,,ln_exp
rel::103:treated,0.000778761393719051,,,,,,ln_exp
rel::104:treated,0.00372742587288306,,,,,,ln_exp
rel::105:treated,0.00249856909962885,,,,,,ln_exp
rel::106:treated,0.00342601324258611,,,,,,ln_exp
rel::107:treated,-0.00294326125417058,,,,,,ln_exp
rel::108:treated,-0.00688873031397894,,,,,,ln_exp
rel::109:treated,-0.000134851708819615,,,,,,ln_exp
rel::110:treated,0.00448074995586368,,,,,,ln_exp
rel::111:treated,0.000825475998412659,,,,,,ln_exp
rel::112:treated,0.00381668870815759,,,,,,ln_exp
rel::113:treated,0.0035009234019756,,,,,,ln_exp
rel::114:treated,0.00298940330417249,,,,,,ln_exp
rel::115:treated,0.00242999839332916,,,,,,ln_exp
rel::116:treated,0.000543989148667292,,,,,,ln_exp
rel::117:treated,3.61579146246477e-05,,,,,,ln_exp
rel::118:treated,0.0010819534319672,,,,,,ln_exp
rel::119:treated,0.00198633823370457,,,,,,ln_exp
rel::120:treated,0.00428603332881165,,,,,,ln_exp
rel::121:treated,0.00181243698958376,,,,,,ln_exp
rel::122:treated,0.00341328631360663,,,,,,ln_exp
rel::123:treated,-0.00262573763105466,,,,,,ln_exp
rel::124:treated,-0.0023207545299547,,,,,,ln_exp
rel::125:treated,-0.00169791446105004,,,,,,ln_exp
rel::126:treated,-0.00690797633513383,,,,,,ln_exp
rel::127:treated,-0.00379096204093765,,,,,,ln_exp
rel::128:treated,-0.00372149360082953,,,,,,ln_exp
rel::129:treated,-0.00187069062103472,,,,,,ln_exp
rel::130:treated,0.000265055140330237,,,,,,ln_exp
rel::131:treated,0.000753861637959139,,,,,,ln_exp
rel::132:treated,0.00296145634914823,,,,,,ln_exp
rel::133:treated,0.00165937321767015,,,,,,ln_exp
rel::134:treated,-0.00488748258813632,,,,,,ln_exp
rel::135:treated,-0.0218840849449583,,,,,,ln_exp
rel::136:treated,-0.0131626241825179,,,,,,ln_exp
rel::137:treated,0.00268467146514223,,,,,,ln_exp
rel::138:treated,-0.00143277904831891,,,,,,ln_exp
rel::139:treated,0.00733975637224786,,,,,,ln_exp
rel::140:treated,0.00690769397919317,,,,,,ln_exp
rel::141:treated,0.000398455909249505,,,,,,ln_exp
rel::142:treated,-0.00535164059760557,,,,,,ln_exp
rel::143:treated,-0.000760438006401524,,,,,,ln_exp
rel::144:treated,0.00355789079748431,,,,,,ln_exp
rel::145:treated,0.00338085767759571,,,,,,ln_exp
rel::146:treated,0.00412840564146233,,,,,,ln_exp
rel::147:treated,9.74121501721064e-05,,,,,,ln_exp
rel::148:treated,-0.00606114433454418,,,,,,ln_exp
rel::149:treated,0.00236239822514691,,,,,,ln_exp
rel::150:treated,0.00351222181492671,,,,,,ln_exp
rel::151:treated,-0.00206640389589068,,,,,,ln_exp
rel::152:treated,-0.00193515535052362,,,,,,ln_exp
rel::153:treated,0.00137163560021945,,,,,,ln_exp
rel::154:treated,0.0025644118775632,,,,,,ln_exp
rel::155:treated,0.00807416202193063,,,,,,ln_exp
rel::156:treated,0.00392646810173373,,,,,,ln_exp
rel::157:treated,0.00482197358435534,,,,,,ln_exp
rel::158:treated,0.00234299524347084,,,,,,ln_exp
rel::159:treated,0.00209753854860887,,,,,,ln_exp
rel::160:treated,0.00415194562337999,,,,,,ln_exp
rel::161:treated,-0.00197943057233291,,,,,,ln_exp
rel::162:treated,0.00104560849699727,,,,,,ln_exp
rel::163:treated,2.38514682439942e-05,,,,,,ln_exp
rel::164:treated,-0.0023375369836623,,,,,,ln_exp
rel::165:treated,-0.000908526682917606,,,,,,ln_exp
rel::166:treated,-0.0012029337044854,,,,,,ln_exp
rel::167:treated,-0.00236466388153243,,,,,,ln_exp
rel::168:treated,0.000900845614378605,,,,,,ln_exp
rel::169:treated,0.00313665885081103,,,,,,ln_exp
rel::170:treated,0.0069913211360214,,,,,,ln_exp
rel::171:treated,0.0035717942618376,,,,,,ln_exp
rel::172:treated,0.00544881516421673,,,,,,ln_exp
rel::173:treated,0.00426474505242954,,,,,,ln_exp
rel::174:treated,0.00438174039078825,,,,,,ln_exp
rel::175:treated,0.00618941020604539,,,,,,ln_exp
rel::176:treated,0.00508558755325822,,,,,,ln_exp
rel::177:treated,0.00322270615641545,,,,,,ln_exp
rel::178:treated,-0.000453544817305112,,,,,,ln_exp
rel::179:treated,0.00147261380103071,,,,,,ln_exp
